Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company
2021-04-21 00:00:00-04:00,129.47991444834784,130.83966815962773,128.44298189644934,130.59510803222656,68847100,0.0,0.0,AAPL,Apple Inc.
2021-04-22 00:00:00-04:00,130.1451630922805,131.2310110910551,128.5506405715148,129.06910705566406,84566500,0.0,0.0,AAPL,Apple Inc.
2021-04-23 00:00:00-04:00,129.28427466174912,132.17985833056576,129.28427466174912,131.39727783203125,78657500,0.0,0.0,AAPL,Apple Inc.
2021-04-26 00:00:00-04:00,131.89618128132474,132.12117243879302,130.65381154555584,131.78857421875,66905100,0.0,0.0,AAPL,Apple Inc.
2021-04-27 00:00:00-04:00,132.07224836961583,132.46355353704712,131.19183786473573,131.4657440185547,66015800,0.0,0.0,AAPL,Apple Inc.
2021-04-28 00:00:00-04:00,131.38748176093378,132.08203909742446,130.18425010167056,130.67337036132812,107760100,0.0,0.0,AAPL,Apple Inc.
2021-04-29 00:00:00-04:00,133.5004909237802,134.08744123271336,129.56795967816743,130.57554626464844,151101000,0.0,0.0,AAPL,Apple Inc.
2021-04-30 00:00:00-04:00,128.91253176123163,130.65379865527194,128.2179893659456,128.59950256347656,109839500,0.0,0.0,AAPL,Apple Inc.
2021-05-03 00:00:00-04:00,129.16688554691402,131.1527277481315,128.96146337467013,129.656005859375,75135100,0.0,0.0,AAPL,Apple Inc.
2021-05-04 00:00:00-04:00,128.3353972104989,128.6288723998823,123.9430911832169,125.06806945800781,137564700,0.0,0.0,AAPL,Apple Inc.
2021-05-05 00:00:00-04:00,126.38868542828287,127.61148620627858,125.18545364222994,125.31262969970703,84000900,0.0,0.0,AAPL,Apple Inc.
2021-05-06 00:00:00-04:00,125.10721781247982,126.92674633387438,124.36375269989001,126.9169692993164,78128300,0.0,0.0,AAPL,Apple Inc.
2021-05-07 00:00:00-04:00,128.2202231223944,128.62197170549905,126.87774679152785,127.59308624267578,78973300,0.22,0.0,AAPL,Apple Inc.
2021-05-10 00:00:00-04:00,126.80914518929129,126.9365223057384,124.26139353065895,124.30059051513672,88071200,0.0,0.0,AAPL,Apple Inc.
2021-05-11 00:00:00-04:00,121.01793322731803,123.73225929039904,120.30260126371391,123.37950134277344,126142800,0.0,0.0,AAPL,Apple Inc.
2021-05-12 00:00:00-04:00,120.91992491664598,122.13500147037169,119.79303596653406,120.30258178710938,112172300,0.0,0.0,AAPL,Apple Inc.
2021-05-13 00:00:00-04:00,122.07622038504428,123.6146665716941,121.76265197362714,122.45838165283203,105861300,0.0,0.0,AAPL,Apple Inc.
2021-05-14 00:00:00-04:00,123.71264731855359,125.31968625791376,123.32068496055011,124.8885269165039,81918000,0.0,0.0,AAPL,Apple Inc.
2021-05-17 00:00:00-04:00,124.27118793190779,124.3789777643831,122.65434792083813,123.73223876953125,74244600,0.0,0.0,AAPL,Apple Inc.
2021-05-18 00:00:00-04:00,124.01642941587465,124.4377876927737,122.2722045641729,122.3407974243164,63342900,0.0,0.0,AAPL,Apple Inc.
2021-05-19 00:00:00-04:00,120.68474905590568,122.40937140960422,120.39077542858485,122.18399810791016,92612000,0.0,0.0,AAPL,Apple Inc.
2021-05-20 00:00:00-04:00,122.71315194322682,125.15310625133428,122.58575987654723,124.7513427734375,76857100,0.0,0.0,AAPL,Apple Inc.
2021-05-21 00:00:00-04:00,125.25109958373996,125.42748227973826,122.69355422979483,122.90913391113281,79295400,0.0,0.0,AAPL,Apple Inc.
2021-05-24 00:00:00-04:00,123.4774881087248,125.36869980376578,123.40889524832689,124.54557800292969,63092900,0.0,0.0,AAPL,Apple Inc.
2021-05-25 00:00:00-04:00,125.25110237090293,125.74106096052154,123.78124903022919,124.34959411621094,72009500,0.0,0.0,AAPL,Apple Inc.
2021-05-26 00:00:00-04:00,124.40838035343548,124.82973859149602,123.87923227707617,124.30059051513672,56575900,0.0,0.0,AAPL,Apple Inc.
2021-05-27 00:00:00-04:00,123.89884383271658,125.07472355131192,122.56617616440937,122.76215362548828,94625600,0.0,0.0,AAPL,Apple Inc.
2021-05-28 00:00:00-04:00,123.04631892312548,123.2716997185338,122.04682196885067,122.1056137084961,71311100,0.0,0.0,AAPL,Apple Inc.
2021-06-01 00:00:00-04:00,122.56618191328505,122.83075224575715,121.449093885405,121.78225708007812,67637100,0.0,0.0,AAPL,Apple Inc.
2021-06-02 00:00:00-04:00,121.78225486696007,122.72296016407643,121.5568815278501,122.54657745361328,59278900,0.0,0.0,AAPL,Apple Inc.
2021-06-03 00:00:00-04:00,122.17421691048338,122.34079850429373,120.65536538181918,121.05712890625,76229200,0.0,0.0,AAPL,Apple Inc.
2021-06-04 00:00:00-04:00,121.57649455807045,123.62449453050527,121.3609148266497,123.35991668701172,75169300,0.0,0.0,AAPL,Apple Inc.
2021-06-07 00:00:00-04:00,123.63426789483995,123.78125473088885,122.32120243854156,123.36969757080078,71057600,0.0,0.0,AAPL,Apple Inc.
2021-06-08 00:00:00-04:00,124.05563196155543,125.87825834715188,123.67347065562662,124.19281768798828,74403800,0.0,0.0,AAPL,Apple Inc.
2021-06-09 00:00:00-04:00,124.65336040245155,125.18250849792624,123.97722547889047,124.57496643066406,56877900,0.0,0.0,AAPL,Apple Inc.
2021-06-10 00:00:00-04:00,124.4671771062987,125.61366838929395,123.40888838700712,123.57546997070312,71186400,0.0,0.0,AAPL,Apple Inc.
2021-06-11 00:00:00-04:00,123.98704584529345,124.8787605916924,123.56568752658902,124.79056549072266,53522400,0.0,0.0,AAPL,Apple Inc.
2021-06-14 00:00:00-04:00,125.25109952078272,127.91642723799659,124.51617286716927,127.85763549804688,96906500,0.0,0.0,AAPL,Apple Inc.
2021-06-15 00:00:00-04:00,127.32849666623278,127.97523571896205,126.78954745562504,127.0345230102539,62746300,0.0,0.0,AAPL,Apple Inc.
2021-06-16 00:00:00-04:00,127.74986621494416,128.25941963004072,125.87826406617567,127.53428649902344,91815000,0.0,0.0,AAPL,Apple Inc.
2021-06-17 00:00:00-04:00,127.19131572684212,129.88604692888487,127.04432141727578,129.1413116455078,96721700,0.0,0.0,AAPL,Apple Inc.
2021-06-18 00:00:00-04:00,128.08305697457453,128.86696697995066,127.62250162274736,127.83808135986328,108953300,0.0,0.0,AAPL,Apple Inc.
2021-06-21 00:00:00-04:00,127.68127808078076,129.74887261931582,126.61318811711466,129.64108276367188,79663300,0.0,0.0,AAPL,Apple Inc.
2021-06-22 00:00:00-04:00,129.47449743106563,131.38530395142936,128.9747376819625,131.2873077392578,74783600,0.0,0.0,AAPL,Apple Inc.
2021-06-23 00:00:00-04:00,131.0815092601695,131.6204584103487,130.5523537483137,131.01290893554688,60214200,0.0,0.0,AAPL,Apple Inc.
2021-06-24 00:00:00-04:00,131.74786688107946,131.9340507183845,130.25841113476253,130.72877502441406,68711000,0.0,0.0,AAPL,Apple Inc.
2021-06-25 00:00:00-04:00,130.77774039141622,131.1990911159377,130.1407950573534,130.4347686767578,70783700,0.0,0.0,AAPL,Apple Inc.
2021-06-28 00:00:00-04:00,130.72878179287244,132.53179860685148,130.66999004165285,132.0712432861328,62111300,0.0,0.0,AAPL,Apple Inc.
2021-06-29 00:00:00-04:00,132.09086868073692,133.7469064070284,131.64991551715153,133.59011840820312,64556100,0.0,0.0,AAPL,Apple Inc.
2021-06-30 00:00:00-04:00,133.43329677453198,134.6483810309489,133.13932308886885,134.20742797851562,63261400,0.0,0.0,AAPL,Apple Inc.
2021-07-01 00:00:00-04:00,133.85465198573496,134.56997643445254,133.0315227403941,134.5111846923828,52485800,0.0,0.0,AAPL,Apple Inc.
2021-07-02 00:00:00-04:00,135.12851405296138,137.18631475513712,134.9815346965724,137.14712524414062,78852600,0.0,0.0,AAPL,Apple Inc.
2021-07-06 00:00:00-04:00,137.25488915777586,140.27297435431075,137.25488915777586,139.1656951904297,108181800,0.0,0.0,AAPL,Apple Inc.
2021-07-07 00:00:00-04:00,140.65517657085456,141.97805072261244,139.79287267133577,141.66448974609375,104911600,0.0,0.0,AAPL,Apple Inc.
2021-07-08 00:00:00-04:00,138.73457978552972,141.16473348435932,137.84286503744906,140.36122131347656,105575500,0.0,0.0,AAPL,Apple Inc.
2021-07-09 00:00:00-04:00,139.88104882276198,142.72275942044914,139.7830526150671,142.19361877441406,99890800,0.0,0.0,AAPL,Apple Inc.
2021-07-12 00:00:00-04:00,143.27155666704576,143.37934654431618,141.10596547902247,141.59591674804688,76299700,0.0,0.0,AAPL,Apple Inc.
2021-07-13 00:00:00-04:00,141.13529347583724,144.49636533984406,140.74333862999035,142.7129364013672,100827100,0.0,0.0,AAPL,Apple Inc.
2021-07-14 00:00:00-04:00,145.1235194534951,146.56397686036559,144.71194737828577,146.15240478515625,127050800,0.0,0.0,AAPL,Apple Inc.
2021-07-15 00:00:00-04:00,146.24061539726927,146.98533571546386,144.13381661407468,145.49588012695312,106820300,0.0,0.0,AAPL,Apple Inc.
2021-07-16 00:00:00-04:00,145.47629609045745,146.7501570666892,142.94814646554318,143.44789123535156,93251400,0.0,0.0,AAPL,Apple Inc.
2021-07-19 00:00:00-04:00,140.8609425122298,141.17451839605775,138.82274412371135,139.58706665039062,121434600,0.0,0.0,AAPL,Apple Inc.
2021-07-20 00:00:00-04:00,140.5767980109594,144.14364197451235,140.08684683491023,143.2127227783203,96350000,0.0,0.0,AAPL,Apple Inc.
2021-07-21 00:00:00-04:00,142.6051905545548,143.19313795676365,141.7232844033651,142.47779846191406,74993500,0.0,0.0,AAPL,Apple Inc.
2021-07-22 00:00:00-04:00,143.00692343798204,145.2214969339576,142.8795313726681,143.84963989257812,77338200,0.0,0.0,AAPL,Apple Inc.
2021-07-23 00:00:00-04:00,144.58458386878672,145.73106773788473,143.96724064999466,145.57427978515625,71447400,0.0,0.0,AAPL,Apple Inc.
2021-07-26 00:00:00-04:00,145.29009001228607,146.81873491129434,144.73153863266097,145.99562072753906,72434100,0.0,0.0,AAPL,Apple Inc.
2021-07-27 00:00:00-04:00,146.12301268573492,146.2112152481958,142.62476957316773,143.82025146484375,104818600,0.0,0.0,AAPL,Apple Inc.
2021-07-28 00:00:00-04:00,141.8996567982077,144.01624946103246,139.67527427888382,142.0662384033203,118931200,0.0,0.0,AAPL,Apple Inc.
2021-07-29 00:00:00-04:00,141.78203242839163,143.60465087060564,141.6742426029659,142.7129364013672,56699500,0.0,0.0,AAPL,Apple Inc.
2021-07-30 00:00:00-04:00,141.478276840329,143.38908303752456,141.2136990739111,142.92852783203125,70440600,0.0,0.0,AAPL,Apple Inc.
2021-08-02 00:00:00-04:00,143.418481662853,143.99662035248164,142.33078966013647,142.59536743164062,62880000,0.0,0.0,AAPL,Apple Inc.
2021-08-03 00:00:00-04:00,142.87952519406235,145.06470272695086,142.26218207607747,144.39837646484375,64786600,0.0,0.0,AAPL,Apple Inc.
2021-08-04 00:00:00-04:00,144.31021898611445,144.81975742745607,143.34011030565534,143.99664306640625,56368300,0.0,0.0,AAPL,Apple Inc.
2021-08-05 00:00:00-04:00,144.02602192289004,144.8687384173836,143.232303529077,144.1044158935547,46397700,0.0,0.0,AAPL,Apple Inc.
2021-08-06 00:00:00-04:00,143.62355957636092,144.36939566640558,142.91697171230874,143.41746520996094,54126800,0.22,0.0,AAPL,Apple Inc.
2021-08-09 00:00:00-04:00,143.47634428340314,143.9670294656135,142.80901962336827,143.36839294433594,48908700,0.0,0.0,AAPL,Apple Inc.
2021-08-10 00:00:00-04:00,143.7118749573733,144.95821948179562,142.59311336897338,142.8875274658203,69023100,0.0,0.0,AAPL,Apple Inc.
2021-08-11 00:00:00-04:00,143.32914770557306,143.98666406649497,142.81883091257257,143.14268493652344,48493500,0.0,0.0,AAPL,Apple Inc.
2021-08-12 00:00:00-04:00,143.4665592940723,146.27327959158745,143.12307362087492,146.1162567138672,72282600,0.0,0.0,AAPL,Apple Inc.
2021-08-13 00:00:00-04:00,146.19475896699817,146.6560042822418,145.5078026382922,146.3223419189453,59375000,0.0,0.0,AAPL,Apple Inc.
2021-08-16 00:00:00-04:00,145.77273511641434,148.37337534872952,143.74130641918998,148.30467224121094,103296000,0.0,0.0,AAPL,Apple Inc.
2021-08-17 00:00:00-04:00,147.4312770374107,148.85426118078644,146.31251533457103,147.39202880859375,92229700,0.0,0.0,AAPL,Apple Inc.
2021-08-18 00:00:00-04:00,147.00929375834372,147.91215275914686,143.4272826956147,143.6333770751953,86326000,0.0,0.0,AAPL,Apple Inc.
2021-08-19 00:00:00-04:00,142.3281240023294,145.24279479861465,141.80799897567445,143.96701049804688,86960300,0.0,0.0,AAPL,Apple Inc.
2021-08-20 00:00:00-04:00,144.69324774538592,145.73349792725946,144.04553971626808,145.4292755126953,60549600,0.0,0.0,AAPL,Apple Inc.
2021-08-23 00:00:00-04:00,145.54707736694314,147.39205896382327,145.13490349467733,146.92100524902344,60131800,0.0,0.0,AAPL,Apple Inc.
2021-08-24 00:00:00-04:00,146.6657951809347,148.0495309623608,146.37138108229806,146.83262634277344,48606400,0.0,0.0,AAPL,Apple Inc.
2021-08-25 00:00:00-04:00,147.0190838087262,147.519592250737,145.04653487560168,145.59609985351562,58991300,0.0,0.0,AAPL,Apple Inc.
2021-08-26 00:00:00-04:00,145.58630443638947,146.34194886069025,144.76194192197897,144.7913818359375,48597200,0.0,0.0,AAPL,Apple Inc.
2021-08-27 00:00:00-04:00,144.7324895880992,145.9788340786454,144.0946048743713,145.83163452148438,55802400,0.0,0.0,AAPL,Apple Inc.
2021-08-30 00:00:00-04:00,146.22421412051892,150.63057334625535,145.84148019931877,150.2674560546875,90956700,0.0,0.0,AAPL,Apple Inc.
2021-08-31 00:00:00-04:00,149.81598870433032,149.95337994286723,148.47150125451728,149.00144958496094,86453100,0.0,0.0,AAPL,Apple Inc.
2021-09-01 00:00:00-04:00,149.98285372785378,152.0927942907588,149.50197679710354,149.66880798339844,80313700,0.0,0.0,AAPL,Apple Inc.
2021-09-02 00:00:00-04:00,151.0034698406252,151.83764073221985,149.56085404781211,150.78756713867188,71115500,0.0,0.0,AAPL,Apple Inc.
2021-09-03 00:00:00-04:00,150.89551239584583,151.74931485528106,150.2379960026413,151.4254608154297,57808700,0.0,0.0,AAPL,Apple Inc.
2021-09-07 00:00:00-04:00,152.08299181247767,154.33032373118607,151.51379510970494,153.7709503173828,82278300,0.0,0.0,AAPL,Apple Inc.
2021-09-08 00:00:00-04:00,154.05552533708556,154.11440516674327,151.11141405800635,152.22036743164062,74420200,0.0,0.0,AAPL,Apple Inc.
2021-09-09 00:00:00-04:00,152.59331245267632,153.20175740279424,151.08199341754138,151.19976806640625,57305700,0.0,0.0,AAPL,Apple Inc.
2021-09-10 00:00:00-04:00,152.11241016755477,152.58346376101343,145.92977372713005,146.1947479248047,140893200,0.0,0.0,AAPL,Apple Inc.
2021-09-13 00:00:00-04:00,147.82381299473937,148.5990889424979,145.9788320399669,146.76393127441406,102404300,0.0,0.0,AAPL,Apple Inc.
2021-09-14 00:00:00-04:00,147.5490317533872,148.25561957289722,144.17311549895538,145.36056518554688,109296300,0.0,0.0,AAPL,Apple Inc.
2021-09-15 00:00:00-04:00,145.79240150994914,146.6560123561671,143.64319768326396,146.25364685058594,83281300,0.0,0.0,AAPL,Apple Inc.
2021-09-16 00:00:00-04:00,145.674611041655,146.19473610738382,144.4773380668959,146.01808166503906,68034100,0.0,0.0,AAPL,Apple Inc.
2021-09-17 00:00:00-04:00,146.04758173185846,146.04758173185846,143.0445750791735,143.3389892578125,129868800,0.0,0.0,AAPL,Apple Inc.
2021-09-20 00:00:00-04:00,141.12110952717035,142.14172846545398,138.63824285637997,140.27713012695312,123478900,0.0,0.0,AAPL,Apple Inc.
2021-09-21 00:00:00-04:00,141.24866565496404,141.90619714564906,140.1200954357209,140.7579803466797,75834000,0.0,0.0,AAPL,Apple Inc.
2021-09-22 00:00:00-04:00,141.75891581662412,143.70202452958628,141.02288820078027,143.13284301757812,76404300,0.0,0.0,AAPL,Apple Inc.
2021-09-23 00:00:00-04:00,143.9179500495402,144.3399470698202,142.92677142673216,144.0946044921875,64838200,0.0,0.0,AAPL,Apple Inc.
2021-09-24 00:00:00-04:00,142.94644656260382,144.72272496973713,142.84830351185056,144.18296813964844,53477900,0.0,0.0,AAPL,Apple Inc.
2021-09-27 00:00:00-04:00,142.75997776343394,143.24085473271322,141.14072231560772,142.66183471679688,74150700,0.0,0.0,AAPL,Apple Inc.
2021-09-28 00:00:00-04:00,140.58132931134702,142.05338511565432,139.0503936707916,139.26629638671875,108972300,0.0,0.0,AAPL,Apple Inc.
2021-09-29 00:00:00-04:00,139.81584971450067,141.7589590196526,139.38404431901697,140.1691436767578,74602000,0.0,0.0,AAPL,Apple Inc.
2021-09-30 00:00:00-04:00,140.9836859376015,141.69027387708846,138.64801941682376,138.86392211914062,89056700,0.0,0.0,AAPL,Apple Inc.
2021-10-01 00:00:00-04:00,139.2564648173922,140.25746689766834,136.51844777297612,139.99249267578125,94639600,0.0,0.0,AAPL,Apple Inc.
2021-10-04 00:00:00-04:00,139.11906783458025,139.56069651109203,135.69409459126777,136.54788208007812,98322000,0.0,0.0,AAPL,Apple Inc.
2021-10-05 00:00:00-04:00,136.89134039591275,139.59010856039754,136.76375747265385,138.4811553955078,80861100,0.0,0.0,AAPL,Apple Inc.
2021-10-06 00:00:00-04:00,136.87174803273044,139.50181384644353,135.79223446768353,139.3546142578125,83221100,0.0,0.0,AAPL,Apple Inc.
2021-10-07 00:00:00-04:00,140.39484869057674,141.53324196194288,140.06118634451136,140.6205596923828,61732700,0.0,0.0,AAPL,Apple Inc.
2021-10-08 00:00:00-04:00,141.3467614453176,141.49396099877396,139.9041459233565,140.23780822753906,58773200,0.0,0.0,AAPL,Apple Inc.
2021-10-11 00:00:00-04:00,139.61958738462852,142.11226190434272,139.16815035886378,140.14952087402344,64452200,0.0,0.0,AAPL,Apple Inc.
2021-10-12 00:00:00-04:00,140.56169197186182,140.58132357465212,138.41248818935148,138.8737335205078,73035900,0.0,0.0,AAPL,Apple Inc.
2021-10-13 00:00:00-04:00,138.60878144560903,138.76578935248517,136.6067771440449,138.28492736816406,78762700,0.0,0.0,AAPL,Apple Inc.
2021-10-14 00:00:00-04:00,139.46254720881987,141.19957699805144,138.87371898295444,141.08180236816406,69907100,0.0,0.0,AAPL,Apple Inc.
2021-10-15 00:00:00-04:00,141.09163451508613,142.20057294661328,140.83646861307787,142.14169311523438,67940300,0.0,0.0,AAPL,Apple Inc.
2021-10-18 00:00:00-04:00,140.7775702194293,144.10441502439815,140.49297941378114,143.81982421875,85589200,0.0,0.0,AAPL,Apple Inc.
2021-10-19 00:00:00-04:00,144.27127951188243,146.39104349887026,143.81985744353068,145.98867797851562,76378900,0.0,0.0,AAPL,Apple Inc.
2021-10-20 00:00:00-04:00,145.92975937341998,146.96020117455672,145.36056280732043,146.4793243408203,58418800,0.0,0.0,AAPL,Apple Inc.
2021-10-21 00:00:00-04:00,146.0377198663419,146.852259056455,145.1152293383939,146.6952362060547,61421000,0.0,0.0,AAPL,Apple Inc.
2021-10-22 00:00:00-04:00,146.90135341600217,147.38221538017035,145.87091138995885,145.91998291015625,58883400,0.0,0.0,AAPL,Apple Inc.
2021-10-25 00:00:00-04:00,145.91015887577328,146.5873069172707,144.86990854081654,145.87091064453125,50720600,0.0,0.0,AAPL,Apple Inc.
2021-10-26 00:00:00-04:00,146.54804683877686,148.02991078440542,146.23400111612685,146.53823852539062,60893400,0.0,0.0,AAPL,Apple Inc.
2021-10-27 00:00:00-04:00,146.57748938272076,146.9405916533393,145.72370189255298,146.07699584960938,56094900,0.0,0.0,AAPL,Apple Inc.
2021-10-28 00:00:00-04:00,147.0289080209485,150.31648959684864,146.93076499947935,149.72767639160156,100077900,0.0,0.0,AAPL,Apple Inc.
2021-10-29 00:00:00-04:00,144.47734011409685,147.14666858995494,143.68243254858814,147.00927734375,124953200,0.0,0.0,AAPL,Apple Inc.
2021-11-01 00:00:00-04:00,146.214391698361,146.9111563462423,145.0465584432789,146.18495178222656,74588300,0.0,0.0,AAPL,Apple Inc.
2021-11-02 00:00:00-04:00,145.89054000814804,148.7463317156188,145.8807167195942,147.22520446777344,69122000,0.0,0.0,AAPL,Apple Inc.
2021-11-03 00:00:00-04:00,147.5883026678542,149.13886978936398,147.02892929321277,148.66781616210938,54511500,0.0,0.0,AAPL,Apple Inc.
2021-11-04 00:00:00-04:00,148.75613470689277,149.5902906052328,147.8336440873552,148.14768981933594,60394600,0.0,0.0,AAPL,Apple Inc.
2021-11-05 00:00:00-04:00,149.27791606706361,149.58258253436696,147.47938515102905,148.67840576171875,65463900,0.22,0.0,AAPL,Apple Inc.
2021-11-08 00:00:00-05:00,148.80616408053146,148.96341611554539,147.5776606751966,147.85284423828125,55020900,0.0,0.0,AAPL,Apple Inc.
2021-11-09 00:00:00-05:00,147.61696617879937,148.8258093306056,147.47937439726354,148.2164764404297,56787900,0.0,0.0,AAPL,Apple Inc.
2021-11-10 00:00:00-05:00,147.44005113894966,147.54816002545584,145.3073712836708,145.37615966796875,65187100,0.0,0.0,AAPL,Apple Inc.
2021-11-11 00:00:00-05:00,146.3983234198743,146.86022697622457,145.14032193837838,145.32705688476562,41000000,0.0,0.0,AAPL,Apple Inc.
2021-11-12 00:00:00-05:00,145.8774137755265,147.81353650941713,144.94375410603553,147.4105987548828,63804000,0.0,0.0,AAPL,Apple Inc.
2021-11-15 00:00:00-05:00,147.7840576655542,149.26809954574952,146.86022060019894,147.42042541503906,59222800,0.0,0.0,AAPL,Apple Inc.
2021-11-16 00:00:00-05:00,147.36144499767522,148.88479224149762,146.77175735607312,148.40321350097656,59256200,0.0,0.0,AAPL,Apple Inc.
2021-11-17 00:00:00-05:00,148.40320352046666,152.33441420975052,148.39338089243975,150.8503875732422,88807000,0.0,0.0,AAPL,Apple Inc.
2021-11-18 00:00:00-05:00,151.06662677410932,155.94132032182262,150.4179733193019,155.1550750732422,137827700,0.0,0.0,AAPL,Apple Inc.
2021-11-19 00:00:00-05:00,154.9388192362829,158.25087409630834,153.8380851561955,157.78895568847656,117305600,0.0,0.0,AAPL,Apple Inc.
2021-11-22 00:00:00-05:00,158.89950803243053,162.85037845622662,158.23120950112138,158.25086975097656,117467900,0.0,0.0,AAPL,Apple Inc.
2021-11-23 00:00:00-05:00,158.34917984431854,159.0174935359154,156.3246085076116,158.6342010498047,96041900,0.0,0.0,AAPL,Apple Inc.
2021-11-24 00:00:00-05:00,157.9855374355737,159.35163261820963,156.89462581516804,159.1550750732422,69463600,0.0,0.0,AAPL,Apple Inc.
